"risk_level","risk_score","review_priority","review_status","reviewer_name","review_date","item_id","category","source_file","generated","risk_reasons","stem","stem_zh","answer","rationale","rationale_zh","clinical_safety_notes","required_revision","approved_for_beta"
"high","82","review before beta","pending","","","AUTO50_187","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: bleeding, postpartum, boggy, uterine; generated expansion item","A postpartum client has boggy uterus and heavy lochia. What is the best nursing response?","一位產後病人出現子宮鬆軟且惡露多。最佳護理反應是？","A","Boggy uterus with heavy lochia suggests uterine atony and bleeding risk.","子宮鬆軟合併惡露多提示子宮收縮乏力與出血風險。","","",""
"high","82","review before beta","pending","","","AUTO50_196","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: hypoglycemia, blood glucose, newborn, hypoglycemia; generated expansion item","A newborn has jitteriness and poor feeding. What is the best nursing response?","一位新生兒出現顫抖且餵食差。最佳護理反應是？","B","Jitteriness and poor feeding may indicate neonatal hypoglycemia.","顫抖和餵食差可能提示新生兒低血糖。","","",""
"high","82","review before beta","pending","","","AUTO50_205","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: bleeding, postpartum, boggy, uterine; generated expansion item","A postpartum client has boggy uterus and heavy lochia. What is the best nursing response?","一位產後病人出現子宮鬆軟且惡露多。最佳護理反應是？","C","Boggy uterus with heavy lochia suggests uterine atony and bleeding risk.","子宮鬆軟合併惡露多提示子宮收縮乏力與出血風險。","","",""
"high","82","review before beta","pending","","","AUTO50_214","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: hypoglycemia, blood glucose, newborn, hypoglycemia; generated expansion item","A newborn has jitteriness and poor feeding. What is the best nursing response?","一位新生兒出現顫抖且餵食差。最佳護理反應是？","D","Jitteriness and poor feeding may indicate neonatal hypoglycemia.","顫抖和餵食差可能提示新生兒低血糖。","","",""
"high","82","review before beta","pending","","","AUTO50_223","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: bleeding, postpartum, boggy, uterine; generated expansion item","A postpartum client has boggy uterus and heavy lochia. What is the best nursing response?","一位產後病人出現子宮鬆軟且惡露多。最佳護理反應是？","A","Boggy uterus with heavy lochia suggests uterine atony and bleeding risk.","子宮鬆軟合併惡露多提示子宮收縮乏力與出血風險。","","",""
"high","82","review before beta","pending","","","AUTO50_229","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: sepsis, hypotension, perfusion; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client with infection with new confusion, fever and blood pressure 86/52. What should the nurse do first?","護理師照護一位感染病人，出現新發混亂、發燒且血壓 86/52。護理師應先做什麼？","C","Infection plus hypotension and mental-status change is concerning for sepsis.","感染合併低血壓和意識變化令人擔心敗血症。","","",""
"high","82","review before beta","pending","","","AUTO50_232","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: hypoglycemia, blood glucose, newborn, hypoglycemia; generated expansion item","A newborn has jitteriness and poor feeding. What is the best nursing response?","一位新生兒出現顫抖且餵食差。最佳護理反應是？","B","Jitteriness and poor feeding may indicate neonatal hypoglycemia.","顫抖和餵食差可能提示新生兒低血糖。","","",""
"high","82","review before beta","pending","","","AUTO50_235","ngn","question_bank_expansion_50.json","yes","high-risk category: ngn; high-risk keywords: oxygen, saturation, shortness of breath; scope/communication keywords: teach, teaching; generated expansion item","Which action best reflects clinical judgment in this mixed safety case?","在這個混合安全情境中，哪項行動最能體現臨床判斷？","A","Clinical judgment requires recognizing urgent cues, prioritizing safety and applying the relevant protocol-sensitive intervention.","臨床判斷需要辨識緊急線索、排序安全風險，並採取相關且符合流程的干預。","","",""
"high","82","review before beta","pending","","","AUTO50_241","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: bleeding, postpartum, boggy, uterine; generated expansion item","A postpartum client has boggy uterus and heavy lochia. What is the best nursing response?","一位產後病人出現子宮鬆軟且惡露多。最佳護理反應是？","C","Boggy uterus with heavy lochia suggests uterine atony and bleeding risk.","子宮鬆軟合併惡露多提示子宮收縮乏力與出血風險。","","",""
"high","82","review before beta","pending","","","AUTO50_250","maternal_child","question_bank_expansion_50.json","yes","high-risk category: maternal_child; high-risk keywords: hypoglycemia, blood glucose, newborn, hypoglycemia; generated expansion item","A newborn has jitteriness and poor feeding. What is the best nursing response?","一位新生兒出現顫抖且餵食差。最佳護理反應是？","D","Jitteriness and poor feeding may indicate neonatal hypoglycemia.","顫抖和餵食差可能提示新生兒低血糖。","","",""
"high","80","review before beta","pending","","","MC005","maternal_child","question_bank_expansion_50.json","no","high-risk category: maternal_child; high-risk keywords: hypoglycemia, blood glucose, newborn, hypoglycemia; scope/communication keywords: assessment; manual core item","A newborn is jittery and has poor feeding. Which assessment is priority?","新生兒顫抖且餵食差。優先評估是？","A","Jitteriness and poor feeding may indicate hypoglycemia in a newborn.","新生兒顫抖和餵食差可能提示低血糖。","","",""
"high","80","review before beta","pending","","","P005","prioritization","question_bank_expansion_30.json","no","high-risk category: prioritization; high-risk keywords: hypoglycemia, blood glucose, hypoglycemia; scope/communication keywords: teach, teaching, assessment; manual core item","A client with diabetes is confused, diaphoretic and trembling. What should the nurse do first?","糖尿病病人混亂、出汗、顫抖。護理師應先做什麼？","A","The cues suggest possible hypoglycemia. Assessment of blood glucose is the immediate priority.","這些線索提示可能低血糖，立即檢查血糖是優先行動。","","",""
"high","80","review before beta","pending","","","P011","prioritization","question_bank_expansion_50.json","no","high-risk category: prioritization; high-risk keywords: respiratory, shortness of breath, pulmonary embolism; scope/communication keywords: teach, teaching, assessment; manual core item","A client after hip replacement reports sudden shortness of breath and chest pain. What is priority?","髖關節置換術後病人突發呼吸困難和胸痛。優先是？","A","Postoperative sudden dyspnea and chest pain may suggest pulmonary embolism and require urgent assessment.","術後突發呼吸困難和胸痛可能提示肺栓塞，需要緊急評估。","","",""
"high","76","review before beta","pending","","","NGN001","ngn","question_bank_beta_20.json","no","high-risk category: ngn; high-risk keywords: breathing, oxygen, saturation, shortness of breath; manual core item","Which cues require immediate nursing attention? Select all that apply.","哪些線索需要立即護理關注？可多選。","B|C|D","Worsening shortness of breath, restlessness and low oxygen saturation indicate immediate breathing/oxygenation concern.","呼吸困難加重、不安與血氧偏低提示立即 breathing/oxygenation 風險。","","",""
"high","76","review before beta","pending","","","P002","prioritization","question_bank_beta_20.json","no","high-risk category: prioritization; high-risk keywords: breathing, oxygen, saturation; scope/communication keywords: teach, teaching; manual core item","Which client should the nurse see first?","護理師應先看哪位病人？","A","A falling oxygen saturation is an immediate breathing concern and outranks teaching or comfort needs.","血氧下降屬於立即 breathing 風險，優先於教學或舒適需求。","","",""
"high","76","review before beta","pending","","","PH005","pharmacology","question_bank_expansion_30.json","no","high-risk category: pharmacology; high-risk keywords: bleeding, anticoagulation, heparin, intracranial; manual core item","A client receiving heparin has a sudden severe headache and confusion. What is the nurse's priority?","使用 heparin 的病人突然嚴重頭痛並意識混亂。護理師優先處理是？","A","Severe headache and confusion may indicate serious bleeding, including intracranial bleeding, in a client receiving anticoagulation.","抗凝治療中嚴重頭痛和混亂可能提示嚴重出血，包括顱內出血。","","",""
